metadata,metadata_type,stream,time,tracking_id
"{""face_xyxyn"": [0.0830664411187172, 0.27749601006507874, 0.10023658722639084, 0.3093499541282654], ""gender"": ""Male"", ""gender_conf"": 0.890049397945404, ""age"": ""20-29"", ""age_conf"": 0.5277103781700134, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3990234136581421, ""upper_Body_xyxyn"": [0.0676397904753685, 0.3397628366947174, 0.11394286900758743, 0.4455801844596863], ""lower_Body_xyxyn"": [0.07610861212015152, 0.44351908564567566, 0.09526137262582779, 0.4455801844596863], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",69
"{""face_xyxyn"": [0.0830664411187172, 0.27749601006507874, 0.10023658722639084, 0.3093499541282654], ""gender"": ""Male"", ""gender_conf"": 0.8890705108642578, ""age"": ""20-29"", ""age_conf"": 0.5303801894187927, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.40173250436782837, ""upper_Body_xyxyn"": [0.0676397904753685, 0.3397628366947174, 0.11394286900758743, 0.4455801844596863], ""lower_Body_xyxyn"": [0.07610861212015152, 0.44351908564567566, 0.09526137262582779, 0.4455801844596863], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",73
"{""face_xyxyn"": [0.16105447709560394, 0.30073004961013794, 0.176230326294899, 0.331560343503952], ""gender"": ""Male"", ""gender_conf"": 0.8262340426445007, ""age"": ""20-29"", ""age_conf"": 0.41391074657440186, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.14106068015098572, 0.34046897292137146, 0.21067412197589874, 0.4848802983760834], ""lower_Body_xyxyn"": [0.11704488843679428, 0.48420602083206177, 0.1870114654302597, 0.7026441693305969], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",60
"{""face_xyxyn"": [0.16105447709560394, 0.30073004961013794, 0.176230326294899, 0.331560343503952], ""gender"": ""Male"", ""gender_conf"": 0.8276782035827637, ""age"": ""30-39"", ""age_conf"": 0.4126770794391632, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5851323008537292, ""upper_Body_xyxyn"": [0.14106068015098572, 0.34046897292137146, 0.21067412197589874, 0.4848802983760834], ""lower_Body_xyxyn"": [0.11704488843679428, 0.48420602083206177, 0.1870114654302597, 0.7026441693305969], ""upper_Body_Color"": ""White"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",69
"{""face_xyxyn"": [0.18229058384895325, 0.279072105884552, 0.20295636355876923, 0.31622371077537537], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.16753247380256653, 0.3433983623981476, 0.19584523141384125, 0.4631645977497101], ""lower_Body_xyxyn"": [0.16974754631519318, 0.4620978832244873, 0.19632534682750702, 0.6726950407028198], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",60
"{""face_xyxyn"": [0.18229058384895325, 0.279072105884552, 0.20295636355876923, 0.31622371077537537], ""gender"": ""Male"", ""gender_conf"": 0.9516254663467407, ""age"": ""3-9"", ""age_conf"": 0.4330836236476898, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5851323008537292, ""upper_Body_xyxyn"": [0.16753247380256653, 0.3433983623981476, 0.19584523141384125, 0.4631645977497101], ""lower_Body_xyxyn"": [0.16974754631519318, 0.4620978832244873, 0.19632534682750702, 0.6726950407028198], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",69
"{""face_xyxyn"": [0.209965780377388, 0.27931728959083557, 0.23121590912342072, 0.31694427132606506], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.1946503072977066, 0.3472706377506256, 0.2252369374036789, 0.4847511351108551], ""lower_Body_xyxyn"": [0.18923857808113098, 0.48443010449409485, 0.23565712571144104, 0.6776668429374695], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",60
"{""face_xyxyn"": [0.24013222754001617, 0.29209426045417786, 0.2624587416648865, 0.33067595958709717], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.2254575490951538, 0.35330408811569214, 0.2454172521829605, 0.4937383532524109], ""lower_Body_xyxyn"": [0.18964450061321259, 0.4924274981021881, 0.2867976725101471, 0.6749971508979797], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:23, 22/05/2023",60
"{""face_xyxyn"": [0.27133601903915405, 0.28765660524368286, 0.2902316451072693, 0.3223761022090912], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.2610091269016266, 0.3452328145503998, 0.2861725986003876, 0.47180628776550293], ""lower_Body_xyxyn"": [0.21425600349903107, 0.47090944647789, 0.29666823148727417, 0.6919078230857849], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.29201698303222656, 0.2817312777042389, 0.31000542640686035, 0.3151567280292511], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.28752756118774414, 0.348092645406723, 0.3187742531299591, 0.47700127959251404], ""lower_Body_xyxyn"": [0.2875197231769562, 0.47492319345474243, 0.323333740234375, 0.6671349406242371], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.29201698303222656, 0.2817312777042389, 0.31000542640686035, 0.3151567280292511], ""gender"": ""Male"", ""gender_conf"": 0.9532990455627441, ""age"": ""3-9"", ""age_conf"": 0.4379592537879944, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.5787867307662964, ""upper_Body_xyxyn"": [0.28752756118774414, 0.348092645406723, 0.3187742531299591, 0.47700127959251404], ""lower_Body_xyxyn"": [0.2875197231769562, 0.47492319345474243, 0.323333740234375, 0.6671349406242371], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.3713117241859436, 0.2947530746459961, 0.3916669487953186, 0.332112580537796], ""gender"": ""Male"", ""gender_conf"": 0.8778901100158691, ""age"": ""20-29"", ""age_conf"": 0.3502211272716522, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3195948302745819, ""upper_Body_xyxyn"": [0.361370712518692, 0.36228546500205994, 0.3719680905342102, 0.48994264006614685], ""lower_Body_xyxyn"": [0.3159443438053131, 0.48664969205856323, 0.40537816286087036, 0.7005323767662048], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.39811137318611145, 0.2859340012073517, 0.41830015182495117, 0.32261958718299866], ""gender"": ""Male"", ""gender_conf"": 0.9278705716133118, ""age"": ""20-29"", ""age_conf"": 0.3502211272716522, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3195948302745819, ""upper_Body_xyxyn"": [0.39085251092910767, 0.3513433635234833, 0.417587012052536, 0.5033330917358398], ""lower_Body_xyxyn"": [0.3995024859905243, 0.49239131808280945, 0.4141969382762909, 0.7013784050941467], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Gray""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.426154226064682, 0.2750571668148041, 0.4481440484523773, 0.313088983297348], ""gender"": ""Male"", ""gender_conf"": 0.9470352530479431, ""age"": ""3-9"", ""age_conf"": 0.37062180042266846, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3195948302745819, ""upper_Body_xyxyn"": [0.39758986234664917, 0.32695886492729187, 0.4453538954257965, 0.4713665843009949], ""lower_Body_xyxyn"": [0.40272268652915955, 0.4712097942829132, 0.45221564173698425, 0.6976744532585144], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",60
"{""face_xyxyn"": [0.426154226064682, 0.2750571668148041, 0.4481440484523773, 0.313088983297348], ""gender"": ""Male"", ""gender_conf"": 0.9459984302520752, ""age"": ""3-9"", ""age_conf"": 0.3664306700229645, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.2811325192451477, ""upper_Body_xyxyn"": [0.39758986234664917, 0.32695886492729187, 0.4453538954257965, 0.4713665843009949], ""lower_Body_xyxyn"": [0.40272268652915955, 0.4712097942829132, 0.45221564173698425, 0.6976744532585144], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:24, 22/05/2023",66
"{""face_xyxyn"": [0.4535849392414093, 0.29159292578697205, 0.47496864199638367, 0.3314172923564911], ""gender"": ""Male"", ""gender_conf"": 0.9470352530479431, ""age"": ""3-9"", ""age_conf"": 0.37062180042266846, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3195948302745819, ""upper_Body_xyxyn"": [0.44147583842277527, 0.3594858944416046, 0.4533310830593109, 0.4963826537132263], ""lower_Body_xyxyn"": [0.4047868549823761, 0.4942112863063812, 0.4533310830593109, 0.6857410669326782], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",60
"{""face_xyxyn"": [0.4535849392414093, 0.29159292578697205, 0.47496864199638367, 0.3314172923564911], ""gender"": ""Male"", ""gender_conf"": 0.9459984302520752, ""age"": ""3-9"", ""age_conf"": 0.3664306700229645, ""ethnicity"": ""Black"", ""ethnicity_conf"": 0.2811325192451477, ""upper_Body_xyxyn"": [0.44147583842277527, 0.3594858944416046, 0.4533310830593109, 0.4963826537132263], ""lower_Body_xyxyn"": [0.4047868549823761, 0.4942112863063812, 0.4533310830593109, 0.6857410669326782], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",66
"{""face_xyxyn"": [0.584269106388092, 0.29583054780960083, 0.6047856211662292, 0.33203986287117004], ""gender"": ""Male"", ""gender_conf"": 0.8516693115234375, ""age"": ""20-29"", ""age_conf"": 0.23715424537658691, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2953443229198456, ""upper_Body_xyxyn"": [0.5659033060073853, 0.36441564559936523, 0.6350593566894531, 0.48837536573410034], ""lower_Body_xyxyn"": [0.5272794961929321, 0.4872831404209137, 0.6269591450691223, 0.7036311030387878], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",60
"{""face_xyxyn"": [0.584269106388092, 0.29583054780960083, 0.6047856211662292, 0.33203986287117004], ""gender"": ""Male"", ""gender_conf"": 0.8521384000778198, ""age"": ""20-29"", ""age_conf"": 0.23714737594127655, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2983922064304352, ""upper_Body_xyxyn"": [0.5659033060073853, 0.36441564559936523, 0.6350593566894531, 0.48837536573410034], ""lower_Body_xyxyn"": [0.5272794961929321, 0.4872831404209137, 0.6269591450691223, 0.7036311030387878], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",66
"{""face_xyxyn"": [0.584269106388092, 0.29583054780960083, 0.6047856211662292, 0.33203986287117004], ""gender"": ""Male"", ""gender_conf"": 0.8521384000778198, ""age"": ""20-29"", ""age_conf"": 0.23715424537658691, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2983922064304352, ""upper_Body_xyxyn"": [0.5659033060073853, 0.36441564559936523, 0.6350593566894531, 0.48837536573410034], ""lower_Body_xyxyn"": [0.5272794961929321, 0.4872831404209137, 0.6269591450691223, 0.7036311030387878], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",66
"{""face_xyxyn"": [0.6178569793701172, 0.2941880524158478, 0.6401583552360535, 0.33287513256073], ""gender"": ""Male"", ""gender_conf"": 0.8524185419082642, ""age"": ""20-29"", ""age_conf"": 0.40296226739883423, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.2983922064304352, ""upper_Body_xyxyn"": [0.6073780655860901, 0.3620923161506653, 0.6640709638595581, 0.513421356678009], ""lower_Body_xyxyn"": [0.566905677318573, 0.4796069264411926, 0.6441196203231812, 0.7087987661361694], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",66
"{""face_xyxyn"": [0.6178569793701172, 0.2941880524158478, 0.6401583552360535, 0.33287513256073], ""gender"": ""Male"", ""gender_conf"": 0.8547154068946838, ""age"": ""20-29"", ""age_conf"": 0.3986325263977051, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.27451518177986145, ""upper_Body_xyxyn"": [0.6073780655860901, 0.3620923161506653, 0.6640709638595581, 0.513421356678009], ""lower_Body_xyxyn"": [0.566905677318573, 0.4796069264411926, 0.6441196203231812, 0.7087987661361694], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",79
"{""face_xyxyn"": [0.6487284898757935, 0.300468385219574, 0.6633304357528687, 0.3276800811290741], ""gender"": ""Male"", ""gender_conf"": 0.8885511755943298, ""age"": ""20-29"", ""age_conf"": 0.5089960694313049, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3950052261352539, ""upper_Body_xyxyn"": [0.6320942044258118, 0.35808899998664856, 0.6657331585884094, 0.486613929271698], ""lower_Body_xyxyn"": [0.630773663520813, 0.4792011082172394, 0.6533156037330627, 0.7077231407165527], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",66
"{""face_xyxyn"": [0.6487284898757935, 0.300468385219574, 0.6633304357528687, 0.3276800811290741], ""gender"": ""Male"", ""gender_conf"": 0.889954686164856, ""age"": ""20-29"", ""age_conf"": 0.5081552267074585, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.39845749735832214, ""upper_Body_xyxyn"": [0.6320942044258118, 0.35808899998664856, 0.6657331585884094, 0.486613929271698], ""lower_Body_xyxyn"": [0.630773663520813, 0.4792011082172394, 0.6533156037330627, 0.7077231407165527], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:25, 22/05/2023",79
"{""face_xyxyn"": [0.6487284898757935, 0.300468385219574, 0.6633304357528687, 0.3276800811290741], ""gender"": ""Male"", ""gender_conf"": 0.8885511755943298, ""age"": ""20-29"", ""age_conf"": 0.5089960694313049, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.3950052261352539, ""upper_Body_xyxyn"": [0.6320942044258118, 0.35808899998664856, 0.6657331585884094, 0.486613929271698], ""lower_Body_xyxyn"": [0.630773663520813, 0.4792011082172394, 0.6533156037330627, 0.7077231407165527], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:26, 22/05/2023",66
"{""face_xyxyn"": [0.6487284898757935, 0.300468385219574, 0.6633304357528687, 0.3276800811290741], ""gender"": ""Male"", ""gender_conf"": 0.889954686164856, ""age"": ""20-29"", ""age_conf"": 0.5081552267074585, ""ethnicity"": ""White"", ""ethnicity_conf"": 0.39845749735832214, ""upper_Body_xyxyn"": [0.6320942044258118, 0.35808899998664856, 0.6657331585884094, 0.486613929271698], ""lower_Body_xyxyn"": [0.630773663520813, 0.4792011082172394, 0.6533156037330627, 0.7077231407165527], ""upper_Body_Color"": ""Silver"", ""lower_Body_Color"": ""Silver""}",person,rtsp://admin:Password123@10.55.124.197:554/Streaming/Channels/101,"17:44:26, 22/05/2023",79
